path,text
0019455.png,"Sword with thick grey blade, crossguard, teal handle and round pommel"
0019463.png,"Scimitar with curved grey metal blade, simple crossguard and circular pommel base"
0019472.png,"Broadsword, wide grey blade with black crossguard and round purple pommel"
0019473.png,"Cutlass, curved dark grey blade featuring a brown leather-wrapped handle grip"
0019483.png,"Straight sword featuring a grey blade, a purple hilt, and a dark round guard"
0019499.png,"Longsword, purple blade, green handle, dark grey hilt, pointed tip"
0019511.png,"Curved scimitar with a dark metal blade, golden hilt, and a purple handle"
0019513.png,"Short sword with a notched grey blade, golden crossguard, and circular golden pommel"
0019519.png,"Sword, long grey blade, green crossguard, brown handle, and small golden pommel"
0019528.png,Slender sword featuring a light blue blade and a simple dark brown hilt
0019529.png,Heavy cleaver with a wide curved grey blade and a purple wrapped handle
0019536.png,"Greatsword with a dark grey textured blade, a simple crossguard, and black hilt"
0019539.png,"Glass vial with a cork stopper containing a light pink liquid, black outline"
0019565.png,"Scimitar, thick grey blade, green crossguard, simple hilt, black outline"
0019574.png,"Grey sword with a black outline and a circular guard, positioned diagonally upward"
0019594.png,"Longsword, straight grey metal blade with a purple crossguard and a round pommel"
0019605.png,Broad grey sword with a short handle and a curved metal blade
0019612.png,a dagger with a long blade
0019644.png,"Steel sword, long grey blade, purple crossguard, and circular silver pommel"
0019682.png,"Greatsword featuring a long purple blade, dark crossguard, and brown hilt"
0019685.png,Glass flask with a wide base containing blue liquid and topped with a cork
0019692.png,"Lizard warrior with green skin, blue helmet, holding a wooden axe and shield"
0019702.png,Large gray metallic blade featuring a dark green handle and black outlines
0019715.png,Curved silver sword blade featuring a blue crossguard and dark gray hilt
0019734.png,"Potion bottle, cross-shaped glass base, cork stopper, bright blue liquid inside"
0019738.png,"Sword with a tapered grey metal blade, green hilt, and brown crossguard"
0019742.png,"Curved metal sword with a grey blade, black hilt, and circular black guard"
0019748.png,"Golden sword with a thin yellow blade, blue hilt, and gold pommel"
0019753.png,a pixeled image of a knife
0019754.png,"Broadsword, thick grey metal blade, purple crossguard and a small black hilt"
0019756.png,"Longsword, thin grey metal blade, dark grey crossguard and a black handle"
0019757.png,"Potion bottle, wide base with green liquid, thin neck and wooden cork"
0019770.png,"Scimitar, wide curved grey blade, metal crossguard and a short green handle"
0019779.png,"Short sword featuring a thick grey blade, green crossguard, and circular pommel"
0019790.png,Curved metal scimitar featuring a
0019797.png,"Short sword, gray metal blade with a purple grip and a circular pink pommel"
0019803.png,"Curved blade, a sharp grey metal dagger with a dark purple hilt and handle"
0019810.png,"Metal sword, gray blade with a black handle and a small purple pommel"
0019812.png,a dagger with a green handle
0019815.png,"Straight sword, grey blade, yellow crossguard, blue handle, small round pommel"
0019816.png,"Wide sword, silver leaf-shaped blade, black hilt, purple handle, sharp tip"
0019817.png,"Longsword, thin grey blade, brown handle, silver crossguard, small round pommel"
0019850.png,"Longsword, straight grey blade, simple crossguard, blue hilt, round silver pom"
0019866.png,Grey broadsword featuring a purple cross guard and black textured grip
0019871.png,Metal sword with a straight grey blade and dark round guard
0019875.png,"Cleaver sword, thick curved grey metallic blade attached to a dark blue handle"
0019896.png,"Straight broadsword, grey steel blade with brown hilt and gold accents"
0019911.png,"Short sword, thick gray metal blade, blue hilt gem, black handle, silver pommel"
0019925.png,"Long sword, silver tapered blade with a blue hilt and circular pommel"
0019949.png,"Sword, straight silver blade with a gold crossguard and green fabric wrapped hilt"
0019961.png,"Sword, wide grey metal blade with a black hilt and dark grey handle"
0019988.png,"Sword with a grey blade, black hilt, and a circular pommel"
0019993.png,Sword with a long grey blade and a dark green crossguard
0019996.png,"Straight sword, silver metal blade, blue crossguard, and black hilt with circular pommel"
0020034.png,a pixeled image of a knife
0020044.png,"Large silver broadsword, straight double-edged blade, black crossguard and red circular pommel"
0020053.png,"Curved silver sword, thick blade with a flat top,"
0020074.png,"Long grey sword with a textured blade, black crossguard, and circular silver pom"
0020083.png,"Sword: Grey metallic curved blade, brown hilt with round pommel, angled upwards"
0020085.png,"Greatsword: Pointed grey steel blade, cross-shaped guard, and circular pommel on handle"
0020091.png,Longsword: Straight grey blade with a teal grip and a thin metal cross guard
0020093.png,"Broadsword: Wide dark grey blade,"
0020108.png,"Longsword, straight silver blade, brown crossguard and hilt, pointed tip angled diagonally"
0020110.png,"Weapon set, silver scythe, spear, and dagger with dark handles arranged together"
0020119.png,"Large broadsword, grey oval blade, green handle, golden crossguard, black outline"
0020158.png,"Dagger, thick grey blade, dark hilt, diagonal position, black outlined edges"
0020163.png,"Sword, silver blade, metal crossguard, black handle, pointing diagonally upwards"
0020169.png,"Broadsword, metallic grey blade with rounded tip, black crossguard, and purple grip"
0020174.png,"Rapier, slender metallic blade with purple tinting, grey crossguard, and hilt"
0020179.png,"Wavy sword, grey rippled blade, purple handle, small golden crossguard"
0020187.png,"Metal longsword with narrow grey blade, simple crossguard, and green and purple hilt"
0020216.png,"Sword, silver curved blade with a round silver hilt and guard"
0020246.png,"Glass flask with a wide base, narrow neck, wooden cork, and brown liquid"
0020249.png,Curved sword with a silver metal blade and a brown wooden hilt
0020256.png,Grey greatsword with a thick silver blade and a dark black handle
0020275.png,Glass potion bottle filled with orange liquid and a small wooden cork
0020288.png,"Curved silver scimitar, steel blade with a grey hilt and guard"
0020297.png,"Long grey pointed lance, metallic shaft with a small green handle"
0020304.png,"Long metallic grey lance, tapered point and a dark textured handle"
0020320.png,"Spearhead with a long serrated grey blade, purple hilt, and white pommel"
0020330.png,"Longsword, metallic grey, with a dark crossguard and a straight blade"
0020351.png,"Curved metal sword with a grey blade, brown handle, and simple circular crossguard"
0020362.png,"Sword with a tapered grey steel blade, dark guard, and brown wooden handle"
0020370.png,Broad grey metal sword with a dark handle and a simple crossguard
0020394.png,"Iron sword with a grey blade, black crossguard, and a short hilt"
0020398.png,"Straight green sword,"
0020416.png,"Sword, sharp grey metal blade, simple black hilt, and a diagonal orientation"
0020431.png,"Sword, straight grey metallic blade, green grip, and a silver crossguard"
0020436.png,"Sword, curved grey metal blade, brown hilt, and a round silver pommel"
0020456.png,"Curved sword, slender grey metal blade, dark handle, and simple crossguard"
0020465.png,"Sword, curved grey metal blade, pink circular guard and a black handle"
0020483.png,"Longsword with a straight grey-blue blade, black hilt, and dark brown handle"
0020494.png,"Longsword, straight grey metal blade, dark crossguard, and four black corner dots"
0020495.png,"Broadsword, thick grey metal blade, brown hilt, and four black corner dots"
0020517.png,"Longsword with a straight grey blade, purple handle, and a silver pommel"
0020533.png,Short metallic sword with a wide blade and a round pink handle
0020546.png,"Sword with a thick purple blade, green guard, and light grey handle"
0020564.png,"Humanoid character wearing a green tunic, yellow boots, and holding a sword"
0020566.png,"Metal cleaver with a grey blade, round handle, and black outlines"
0020581.png,"Long metal sword with a grey blade, black hilt and sharp tip"
0020602.png,Straight silver
0020615.png,"Scimitar sword, curved grey blade, black hilt, and small circular pommel at base"
0020640.png,"Flamberge sword, wavy dark grey blade with a blue cross guard"
0020670.png,"Broadsword, wide silver blade, green handle with teal accents, angled orientation"
0020671.png,"Longsword, straight grey metal blade, dark crossguard, held at an angle"
0020684.png,a green and black dagger with a white background
0020714.png,Curved scimitar with a grey metal blade and a brown wooden handle
0020720.png,Leaf shaped sword with a purple blade and a small grey crossguard
0020731.png,Long sword featuring a grey steel blade and a purple cross-guard hilt
0020743.png,Short grey sword with a purple hilt and a thick pointed blade
0020757.png,"Simple grey sword with dark purple handle and black hilt, angled diagonally"
0020761.png,"Short grey sword with rounded blade, black crossguard, and blue pommel"
0020769.png,"Thick curved grey sword with red grip and black hilt, angled diagonally"
0020780.png,"Longsword, silver blade, purple hilt, round pommel, pointed tip, angled diagonal"
0020787.png,"Dagger, wide silver blade, green hilt, round pommel, short and sharp"
0020788.png,"Broadsword, wide silver blade, purple hilt, black guard, pointed tip, angled"
0020796.png,"Wavy sword: grey serrated blade, black crossguard, grey handle, and circular white pommel"
0020798.png,"Short sword: straight grey blade, thin purple crossguard, grey handle, and round pommel"
0020826.png,Diamond-shaped glass flask containing teal-green liquid and a small brown cork stopper
0020831.png,"Sword. Wide dark grey blade, black hilt, and silver pommel at the base"
0020835.png,"Sword. Curved blade with green and tan patterns, blue hilt, and silver pommel"
0020850.png,a black and white image of a knife
0020911.png,"Longsword, straight grey steel blade, black crossguard, blue pommel, thin dark handle"
0020947.png,"Dagger, jagged wavy purple blade, dark grey handle, floating black debris"
0020948.png,"Spear head, dark grey steel, pointed blade, short wrapped handle"
0020953.png,"Potion vial, narrow glass, cork stopper, containing turquoise liquid, black outlines"
0020980.png,"Longsword, straight silver metal blade, brown hilt, cross-guard, red pommel, pointed tip"
0021014.png,"Sword featuring a serrated tan blade, dark crossguard, and circular pommel"
0021018.png,"Short sword with a grey metallic blade, green handle, and golden pommel"
0021024.png,Curved dark purple blade with a black hilt and a simple gold pommel
0021055.png,"Curved scimitar, silver steel blade with a brown wooden hilt and crossguard"
0021064.png,"Steel broadsword, long grey blade, purple circular crossguard, and a black wrapped hilt"
0021109.png,Simple grey metal sword with a
0021110.png,a pixeled sword with a yellow handle
0021125.png,"Broadsword, large metal silver blade with black guard and brown handle"
0021142.png,"Sword, long purple blade with black edges and a simple grey crossguard hilt"
0021160.png,"Broadsword, large gray blade with black details, purple hilt, and round pommel"
0021171.png,"Rapier sword, grey metal blade, green hilt, and floating dark specks"
0021185.png,"Greatsword, thick silver blade with a purple hilt and dark gray"
0021196.png,Machete with a long grey steel blade and a blue textured grip handle
0021206.png,"Straight sword with a grey metallic blade, purple crossguard"
0021230.png,"Greatsword, oversized grey metal blade with black handle, green grip and silver pommel"
0021256.png,"Sword, curved grey steel blade with a black outline and a purple pommel"
0021266.png,"Sword, broad straight grey metal blade with a purple pommel and thin crossguard"
0022013.png,Primitive axe with a sharp gray stone head tied to a brown handle
0022107.png,"Warrior, brown hair, blue tunic, holding a long silver sword in profile"
0022116.png,"Warhammer, large gray rectangular head, wooden handle with blue metallic accents"
0022319.png,"Warrior, brown hair and blue clothes holding a long white bladed sword"
0022377.png,"Human character, blue tunic, brown hair, holding a white sword pointed right"
0022389.png,"Polearm weapon, dark brown wooden shaft, triangular grey metal head, green details"
0022478.png,Small green creature with large ears hanging from thin dark vertical vines
0022485.png,War hammer featuring a large grey head and a long brown wooden handle
0022534.png,"Male warrior from behind, brown hair, blue tunic, holding a vertical silver sword"
0022535.png,"Male warrior in profile, brown hair, blue tunic, pointing long silver sword forward"
0022591.png,"Long sword with a gray metallic blade, dark crossguard and brown leather handle"
0022630.png,"Blue swordsman standing in profile facing right, holding a long grey blade"
0022631.png,"Blue swordsman standing in profile facing left, holding a long grey blade"
0022690.png,Hammer tool with a large square grey metal head and a long brown handle
0022702.png,Man with brown hair wearing blue clothes holding a long grey sword forward
0022762.png,"Humanoid swordsman wearing a blue tunic, brown hair, holding a long silver blade"
0022813.png,"Pickaxe, dark wooden handle, blue studded details, grey pointed metal head, simple shading"
0022835.png,Sledgehammer with a rectangular blue-grey head and long diagonal wooden handle
0023060.png,Large hammer with a rectangular grey head and a long diagonal brown handle
0023100.png,"Swordsman, brown hair, blue tunic, holding a long light gray sword pointed right"
0023108.png,"Swordsman, brown hair, blue clothing, standing and pointing a white sword forward"
0023140.png,Swordsman in a blue tunic thrusting a long silver sword straight ahead
0023174.png,"Warrior, brown-haired man in a blue tunic wielding a silver sword"
0023244.png,"Male character, back view with brown hair, blue tunic, and white sword"
0023273.png,Star wand featuring a brown wooden handle and a red tip with a white star
0023274.png,Heart staff composed of a black handle and a translucent light blue heart head
0023282.png,"Wand, light blue handle, gold ring, topped with a glowing pink heart"
0023296.png,"Heart wand with a pink heart-shaped head, gold band, and brown handle"
0023297.png,Star wand featuring a red and white star head and metallic grey handle
0023301.png,"Heart wand with a green heart-shaped head, gold band, and brown handle"
0023314.png,Wooden scepter featuring a thick brown handle and a large red heart
0023315.png,Silver scepter
0023322.png,Magic wand with a golden handle and an orange heart-shaped gemstone on top
0023327.png,"Wand, blue-handled with a gold band and a bright orange circular top"
0023333.png,"Wand, heart-shaped with a blue handle, gold ring, and orange heart head"
0023338.png,"Magic staff with a grey handle, gold collar, and clear white glass orb"
0023340.png,Magic staff with a blue handle and white orb containing an orange flame
0023346.png,White heart wand with a yellow handle and a silver metallic ring
0023348.png,Star wand featuring a blue handle and a red star-shaped head
0023352.png,Magnifying glass with a yellow handle and a golden circular lens
0023354.png,Blue heart wand with a light blue handle and heart-shaped head
0023362.png,Heart wand featuring a brown handle and a vibrant pink heart head
0023368.png,"Magic wand, grey handle, gold ring, green heart-shaped head, dark outlines"
0023370.png,"Magic wand, black handle, gold ring, pink heart-shaped head, dark outlines"
0023374.png,a pixel sword with a pink stone on it
0023384.png,"Magic wand, blue handle with a white-bordered orange star at the tip"
0023388.png,"Magnifying glass, grey handle and frame with a white lens reflecting light"
0023398.png,a pixeled sword with a pink bow
0023399.png,a pixel with a hammer and a hammer
0023401.png,"Magic wand featuring a grey handle, gold ring, and a translucent pink spherical tip"
0023404.png,Heart wand featuring a bright orange heart topper and a silver handle
0023411.png,"Star wand with a yellow handle and white, red-bordered star topper"
0023418.png,"Magic wand with a grey handle, gold ring, and a glowing orange spherical tip"
0023435.png,Star
0023438.png,Magic wand with yellow wooden handle and pink star shaped tip featuring white center
0023446.png,Heart-topped wand featuring a red heart and a yellow handle with red accents
0023447.png,Star-topped wand with a glowing green star tip and a light blue handle
0023451.png,Star wand consisting of a bright green star attached to a metallic gray handle
0023460.png,Scepter with
0023462.png,"Wand, heart-shaped orange tip, golden collar, silver metallic handle, black outlines"
0023464.png,"Magic wand with a black handle, golden collar, and five-pointed yellow star"
0023465.png,"Heart wand featuring a gold handle, yellow collar, and a vibrant green heart"
0023469.png,"Heart wand with a gold handle, blue collar, and a pale blue heart"
0023478.png,"Wand, heart-shaped orange tip, golden collar, dark grey handle, black outlines"
0023479.png,"Wand, heart-shaped white tip, golden collar, silver metallic handle, black outlines"
0023485.png,"Heart wand: brown wooden handle, gold ring, and silver heart topper"
0023486.png,"Heart wand: blue metallic handle, gold band, and green heart topper"
0023493.png,"Star wand: brown wooden handle, gold ring, and orange star topper"
0023497.png,a pixeled image of a green axe
0023499.png,"Star wand, light blue star head atop a golden cylindrical handle with silver accents"
0023500.png,"Orb wand, glowing yellow sphere inside a silver ring atop a light blue handle"
0023501.png,"Heart wand, glossy orange heart-shaped tip attached to a grey metallic handle"
0023503.png,"Heart wand, pink heart head atop a grey handle with a gold collar"
0023511.png,Magic wand with a blue crystalline handle and a green heart gem
0023517.png,"Heart wand, purple heart tip on a golden handle with a silver collar"
0023521.png,a pixel sword with a green blade
0023522.png,a pixel sword with a red heart on it
0023526.png,"Magic wand, gold handle with a pink and white star-shaped tip at top"
0023527.png,"Magic wand, brown handle topped with a white and silver star-shaped tip"
0023537.png,"Magic wand, a grey metallic handle topped with a glowing orange star ornament"
0023543.png,"Scepter, a yellow handle with a silver band and a large white spherical head"
0023549.png,"Star wand, brown wooden handle, gold ring, and a glowing green star tip"
0023552.png,"Heart wand, silver metal handle, gold ring, and a pink heart tip"
0023559.png,a green sword with a black handle
0023561.png,"Star wand, silver handle with grey shading, white star with dark outline"
0023565.png,Magic wand with a golden handle and a green star tip
0023569.png,"Scepter with grey handle, golden band, and light blue orb tip"
0023573.png,"Scepter with blue handle, golden band, and pink orb tip"
0023594.png,Wand featuring a golden handle and a green star-shaped tip with a white border
0023610.png,"Magic wand with grey handle, gold ring, and a tilted pink heart top"
0023613.png,Boomerang in a golden V-shape with a thick black outline and metallic sheen
0023619.png,"Magic wand with black handle, gold ring, and a tilted green heart top"
0023620.png,"Magnifying glass with blue handle, gold rim, and white lens with pink center"
0023623.png,"Magnifying glass with black handle, gold rim, and white lens with grey center"
0023625.png,"Magic wand with blue handle, gold ring, and a tilted pink heart top"
0023632.png,"Heart wand featuring a blue handle, golden ring, and a white heart topper"
0023638.png,"Heart wand featuring a silver handle, golden"
0023646.png,Wand featuring a black handle and a five-pointed silver star tip
0023662.png,"Magic wand with black handle, gold collar, and white orb containing red crescent"
0023667.png,"Magic wand featuring a yellow handle, silver ring, and white orb with grey center"
0023668.png,"Wand, pink heart-shaped top, black handle, purple decorative ring at the neck"
0023672.png,"Wand, pink round orb top, golden handle, silver bands near the head"
0023680.png,"Wand, green heart-shaped top, silver metal"
0023689.png,"Wand, dark gray metallic handle topped with a solid black heart shape"
0023690.png,"Staff, light blue handle featuring a glowing white and cyan orb tip"
0023691.png,"Wand, gray metal handle topped with a glowing light blue five-pointed star"
0023692.png,"Staff, golden yellow handle with a translucent light blue heart-shaped crystal tip"
0023696.png,"Wand, light blue handle featuring a small, shiny pink heart-shaped tip"
0023698.png,"Wand, light blue handle featuring a glowing light blue heart-shaped crystal tip"
0023700.png,"Wand, brown wooden handle topped with a shiny purple heart-shaped crystal"
0023716.png,"Wand with a light blue handle, gold band, and black heart-shaped tip"
0023717.png,"Wand with a light blue handle, white band, and blue star-shaped tip"
0023718.png,Wand featuring a golden handle and a glowing circular orange gem tip
0023727.png,Wand with a blue handle and red orb between two horizontal white bars
0023733.png,"Magnifying glass, black handle, gold ring, circular lens with light blue highlights"
0023735.png,"Magic wand, brown handle, gold ring, light blue heart-shaped gem at the tip"
0023744.png,"Magic wand, black handle, gold ring, blue heart-shaped gem with white highlights"
0023748.png,"Magnifying glass, blue handle, gold ring, white circular lens with light gray shading"
0023751.png,Magic wand with a silver handle and a glowing yellow star on top
0023753.png,"Wooden wand with a brown handle, golden ring, and white circular orb"
0023756.png,Magic wand with a brown wooden handle and a yellow star tip
0023767.png,"Magic wand with a blue handle, golden neck, and a red heart"
0023773.png,Light blue wand handle topped with gold ring and light blue heart crystal
0023780.png,Black wand handle topped with a gold ring and a green heart jewel
0023781.png,Silver wand handle topped with a gold ring and a pink heart jewel
0023782.png,a pixel sword with a pink and yellow blade
0023783.png,a pixeled sword with a yellow flame on it
0023791.png,Magic wand with a golden handle and a silver star-shaped tip
0023792.png,Magic wand with a blue handle and a pink star-shaped tip
0023801.png,Magic wand with a silver handle and a glossy black heart tip
0023803.png,Magic wand with a silver handle and
0023805.png,Magic wand with a thick blue handle and pink orb with white light
0023812.png,"Star wand, blue handle, silver rim, pink star with white center"
0023819.png,"Scepter, grey metal handle, gold ring, dark grey glass orb on top"
0023825.png,"Wand, heart-topped with a brown wooden handle and a shiny yellow heart crown"
0023828.png,"Wand, heart-shaped with a dark brown wooden handle and a bright orange topper"
0023833.png,Golden handle wand featuring a bright orange heart-shaped crystal at the tip
0023834.png,Yellow metallic wand ending in a soft pink heart-shaped gem and silver rim
0023840.png,Brown wooden wand featuring a green ring and a green heart-shaped top
0023848.png,Blue handled wand featuring a white circular orb inside a gold casing
0023858.png,"Magic wand, light blue handle, golden band, yellow heart-shaped head on top"
0023862.png,"Wand, black-handled with a gold"
0023864.png,a pixel sword with a flame on it
0023871.png,"Magic wand with a grey handle, gold band, and glowing orange orb"
0023874.png,"Magic wand with a blue handle, silver band, and green star tip"
0023883.png,"Magic wand with a black handle, gold band, and gold heart tip"
0023886.png,"Magic wand with a yellow handle, silver band, and gold heart tip"
0023889.png,"Magic wand with a black handle, red band, and red star tip"
0023890.png,Magic wand with a golden yellow handle and an orange heart-shaped top
0023894.png,"Wand with a brown handle, gold collar, and a black heart-shaped top"
0023900.png,"Wand with a blue handle, gold ring, and a white orb enclosing pink"
0023902.png,"Wand with a yellow handle, grey collar, and a light blue heart top"
0023908.png,"Wand with a brown handle, gold collar, and an orange star top"
0023910.png,"Wand with a grey handle, gold collar, and a red heart-shaped top"
0023911.png,"Wand with a pink heart top, black handle, and gold band"
0023912.png,"Wand with a gold handle, yellow heart topper, and silver collar"
0023915.png,"Wand with a gold handle, silver collar, and white star topper"
0023917.png,"Wand with a black handle, gold collar, and yellow star top"
0023939.png,"Heart wand with blue handle, gold collar, and pink heart with dark outlines"
0023946.png,"Wand, silver metallic handle capped with a black and white star"
0023950.png,"Wand, silver handle, gold collar, and a translucent orange heart"
0023953.png,"Wand, black handle with golden ring and silver heart-shaped glowing top"
0023954.png,"Wand, short black handle topped with a solid red heart shape"
0023956.png,"Wand, gray handle with pink ring and large purple-pink heart top"
0023958.png,"Wand, golden yellow handle with pink heart top and black outlines"
0023976.png,"Magnifying glass, black handle, golden neck, circular grey lens with white light reflections"
0023986.png,"Magic wand with black handle, gold ring, and white glass bulb containing a yellow flame"
0023987.png,"Heart-shaped wand with brown wooden handle, bright green stem, and rounded green heart top"
0023989.png,"Heart-shaped scepter with golden handle, yellow ring, and glowing orange heart head"
0024001.png,"Wand, light blue handle with a black heart-shaped head and white highlight"
0024002.png,"Wand, gold handle with a pink heart-shaped top and dark outlines"
0024005.png,a pixel sword with a yellow light on it
0024008.png,Wand with a wooden handle topped with a glowing orange heart gem
0024010.png,Wand with a golden rod topped by a pink heart-shaped gem
0024025.png,Grey metal wand featuring a bright yellow star at the tip
0024033.png,"Magic wand, black handle, gold collar, silver heart-shaped topper with a white highlight"
0024036.png,"Magic wand, blue handle, green collar, green heart-shaped topper with white shine marks"
0024050.png,Wand featuring a black handle and a glowing green star top
0024056.png,"Heart wand, golden yellow handle topped with a glowing, vibrant pink heart crystal"
0024060.png,"Star wand, golden yellow handle topped with a pink five-pointed star crystal"
0024071.png,a pixel heart with a knife in the middle
0024078.png,Wooden wand featuring a dark brown handle and a gold heart-shaped tip
0024087.png,"Magnifying glass, blue handle, gold ring, and black circular lens"
0024092.png,"Wand, with blue handle, golden ring, and pink heart-shaped crystal tip"
0024104.png,"Wand, grey handle, gold collar, and pink star-shaped tip"
0024113.png,"Magnifying glass, silver handle, gold ring, and a grey circular lens"
0024117.png,"Heart wand, yellow handle, silver ring, and a grey heart-shaped head"
0024123.png,"Magic wand, brown wooden handle, gold ring, and a yellow circular gem"
0024125.png,"Heart wand with a brown wooden handle, purple ring, and pink heart-shaped gemstone head"
0024126.png,"Heart wand with a blue metal handle, purple ring, and pink heart-shaped gemstone head"
0024130.png,Silver staff with a golden collar holding a translucent white crystal ball on top
0024132.png,a pixel sword with a yellow and black handle
0024133.png,"Wand with a black handle, gold collar, and glowing green glass sphere"
0024137.png,Wand with a grey metallic handle and a shiny pink heart-shaped topper
0024154.png,"Magic wand featuring a blue handle, silver collar, and a yellow eyeball topper"
0024155.png,"Magic wand featuring a gold handle, silver collar, and a pink heart topper"
0024157.png,"Magic wand featuring a blue handle, silver collar, and a pink star topper"
0024167.png,Magic wand with a light grey handle and a pink-and-white star-shaped tip
0024172.png,"Star wand, featuring a grey metallic handle and a light blue star top"
0024175.png,"Magic wand, silver metallic handle, glowing green heart-shaped gem and green collar"
0024181.png,"Magic wand, brown wood handle, pink star-shaped tip with white outline"
0024189.png,"Heart wand, grey handle with a gold band and glossy red heart-shaped topper"
0024193.png,"Star wand, blue handle with a gold band and red star-shaped topper"
0024194.png,a pixel knife with a red and blue blade
0024205.png,"Heart-shaped wand, short brown wooden handle, silver collar, and golden heart"
0024208.png,"Heart wand, black handle, glossy orange heart-shaped top, outlined in black"
0024213.png,"Star wand, blue handle, white star top with light blue highlights"
0024217.png,Magic wand with a black handle and an orange heart-shaped top piece
0024224.png,Magic wand with a brown wooden handle and a pink heart-shaped top
0024226.png,Magic wand with a yellow handle and a red heart-shaped top piece
0024232.png,Magic wand with a grey metallic handle and a golden heart-shaped top
0024235.png,"Magic wand, light blue handle, red heart-shaped topper, black and red collar"
0024238.png,"Magic wand, black handle, golden collar, and a translucent white crystal ball topper"
0024243.png,"Magic wand, light blue handle, orange heart topper, black and gold collar"
0024261.png,"Staff, brown wooden handle, gold ring, and large orange heart-shaped head"
0024276.png,"Magnifying glass with a blue handle, gold ring, and grey circular lens"
0024285.png,"Magnifying glass with a blue handle, gold collar, and glowing yellow lens"
0024291.png,Magic wand with a gold-outlined star tip and a golden cylindrical handle
0024296.png,Heart wand with a gold handle and a red heart-shaped top
0024300.png,Heart wand with a silver metallic handle and a red heart-shaped top
0024303.png,Wand with a blue handle and a circular head containing a green liquid orb
0024317.png,Magic wand with a long black handle and a glowing orange orb top
0024320.png,"Heart wand, consisting of a silver handle and a shiny golden heart top"
0024323.png,Magic wand with a brown handle and a black heart shaped topper
0024325.png,"Heart wand, featuring a silver handle and a bright green heart-shaped head"
0024327.png,Magic wand with a blue handle and a glowing yellow star topper
0024328.png,Magic wand with a blue handle and a red heart shaped gemstone
0024334.png,Magic wand with a blue handle and a light blue heart topper
0024340.png,"Magic wand, orange heart-shaped head, black handle, and a thick white middle band"
0024346.png,"Star wand, brown handle, gold ring, and a pink five-pointed star head"
0024347.png,"Star wand, brown handle, gold ring, and a grey five-pointed star head"
0024358.png,"Magic wand, blue metal handle with a yellow five-pointed star tip"
0024360.png,"Magic wand, blue handle featuring a glowing light blue crystal orb tip"
0024366.png,"Star wand, brown wooden handle with a red and white star tip"
0024368.png,"Star wand, brown wooden handle with a yellow and white star tip"
0024381.png,"Magic wand with black handle, grey shaft, and glowing orange orb at tip"
0024387.png,Wooden magic wand topped with a glowing light blue five-pointed star shape
0024390.png,Brown wooden wand with gold trim and a large light
0024397.png,"Magic wand, blue handle with a glowing red glass orb and silver ring"
0024406.png,"Magnifying glass with brown wooden handle, gold ring, and glowing orange lens"
0024409.png,Heart-shaped wand featuring a black handle and a bright green glowing top
0024415.png,"Heart wand, silver metal handle with a glowing blue heart-shaped gem topper"
0024418.png,"Heart wand, golden metal handle with a shiny green heart-shaped gem topper"
0024428.png,"Magic wand with a gray handle, gold rim, and red star top"
0024434.png,Heart wand with a blue metallic handle and a large pink heart-shaped top
0024443.png,"Magic wand with a wooden handle, gold ring, and blue orb crystal"
0024444.png,"Magic wand with a wooden handle, gold ring, and blue heart crystal"
0024446.png,Magic wand with a light blue handle and a green heart top
0024447.png,Magic wand with a golden handle and a green heart-shaped top
0024449.png,Magic wand with a grey metallic handle and an orange star tip
0024450.png,Magic wand with a grey metallic handle and an orange orb tip
0024459.png,"Scepter with a gray handle, gold collar, red-jeweled orb, and two horizontal white bars"
0024467.png,"Heart wand, silver metallic handle, glowing light blue heart-shaped gem on top"
0024472.png,"Golden wand, thick black handle, large yellow heart-shaped head, white glow border"
0024474.png,"Heart wand, thin black handle, golden yellow heart tip, thick black outline"
0024481.png,"Magic staff,"
0024486.png,"Magic wand, black handle, gold collar, topped with a glowing white star"
0024499.png,"Star wand with a yellow handle, blue star tip, and a single white bar"
0024500.png,Scepter
0024509.png,"Magic wand with a blue handle, gold collar, and orange heart shaped tip"
0024511.png,"Handheld lens with a blue handle, gold rim, and yellow feline eye"
0024517.png,"Magnifying glass, blue handle, golden metal rim, and a reflective light blue glass lens"
0024526.png,"Star wand, featuring a bright golden handle and a yellow star-shaped tip"
0024527.png,"Magnifying glass, brown wooden handle, silver metal rim, and a grey glass lens"
0024532.png,"Magnifying glass, blue handle, gold metal band, and a dark grey lens"
0024546.png,"Magic wand, golden handle with a red and white star-shaped tip"
0024555.png,"Wand, heart-shaped red top, gold band, and a textured black handle"
0024559.png,"Scepter, heart-shaped red top, gold band, and a yellow wooden handle"
0024564.png,"Heart wand with a light blue handle, white collar, and red heart"
0024565.png,"Star wand featuring a light blue handle, white tip, and silver-outlined star"
0024568.png,"Magic wand with a light blue handle, white collar, and yellow star"
0024574.png,"Magic wand with a blue handle, white collar, and orange fire emblem"
0024579.png,"Magic wand, gray handle, pink star topper with a dark pink outline"
0024580.png,"Magic wand, black handle, gold ring, white orb containing an orange flame"
0024585.png,"Magic wand with blue handle, silver collar, and a grey star-shaped head"
0024586.png,"Heart wand, with a golden handle, black outlines, and a pink heart top"
0024587.png,"Magic wand with grey handle, red band, and a red heart-shaped head"
0024592.png,"Magic wand with blue handle, pink band, and a pink circular head"
0024596.png,"Magic wand with black handle, gold ring, and an orange circular head"
0024600.png,"Magic wand, black"
