path,text
weapon_items__axe-dcss_00330.png,"Battle axe, blue double blade, gold studs, black handle, gold metal pommel"
weapon_items__axe-dcss_00330.png,"Battle axe, blue double blade, gold studs, black handle, gold metal pommel"
weapon_items__axe-dcss_00331.png,"Curved bearded axe, dark grey steel blade, light grey handle, black grip"
weapon_items__axe-dcss_00331.png,"Curved bearded axe, dark grey steel blade, light grey handle, black grip"
weapon_items__axe-dcss_00332.png,"Heavy war axe, dark grey double head, light grey metal handle, pommel"
weapon_items__axe-dcss_00332.png,"Heavy war axe, dark grey double head, light grey metal handle, pommel"
weapon_items__axe-dcss_00333.png,"Decorative battle axe, blue and gold patterned double head, light grey handle"
weapon_items__axe-dcss_00333.png,"Decorative battle axe, blue and gold patterned double head, light grey handle"
weapon_items__axe-dcss_00334.png,"Double-headed war axe, dark grey blades, black handle with large silver pommel"
weapon_items__axe-dcss_00334.png,"Double-headed war axe, dark grey blades, black handle with large silver pommel"
weapon_items__axe-dcss_00335.png,"Gilded battle axe, grey blades with gold filigree, black and gold handle"
weapon_items__axe-dcss_00335.png,"Gilded battle axe, grey blades with gold filigree, black and gold handle"
weapon_items__axe-dcss_00336.png,"Flaming battle axe, glowing orange and red blade, light grey textured handle"
weapon_items__axe-dcss_00336.png,"Flaming battle axe, glowing orange and red blade, light grey textured handle"
weapon_items__axe-dcss_00337.png,"Halberd, grey steel blade with top spike on long brown wooden shaft"
weapon_items__axe-dcss_00337.png,"Halberd, grey steel blade with top spike on long brown wooden shaft"
weapon_items__axe-dcss_00338.png,"Halberd, blue steel crescent blade with long brown shaft and red wrap"
weapon_items__axe-dcss_00338.png,"Halberd, blue steel crescent blade with long brown shaft and red wrap"
weapon_items__axe-dcss_00339.png,"Polearm, silver metal head with vertical spike and long brown wooden shaft"
weapon_items__axe-dcss_00339.png,"Polearm, silver metal head with vertical spike and long brown wooden shaft"
weapon_items__axe-dcss_00340.png,"Polearm, blue and gold metal blade attached to long brown wooden shaft"
weapon_items__axe-dcss_00340.png,"Polearm, blue and gold metal blade attached to long brown wooden shaft"
weapon_items__axe-dcss_00341.png,"Glaive, single-edged grey steel blade mounted on a long brown wooden handle"
weapon_items__axe-dcss_00341.png,"Glaive, single-edged grey steel blade mounted on a long brown wooden handle"
weapon_items__axe-dcss_00342.png,"Glaive, single-edged blue steel blade mounted on a brown shaft with red"
weapon_items__axe-dcss_00342.png,"Glaive, single-edged blue steel blade mounted on a brown shaft with red"
weapon_items__axe-dcss_00343.png,"Battle axe, heavy grey double-headed metal blade and thick dark brown handle"
weapon_items__axe-dcss_00343.png,"Battle axe, heavy grey double-headed metal blade and thick dark brown handle"
weapon_items__axe-dcss_00344.png,"Battle axe, blue double-sided metal blade with a short brown wooden handle"
weapon_items__axe-dcss_00344.png,"Battle axe, blue double-sided metal blade with a short brown wooden handle"
weapon_items__axe-dcss_00345.png,"Ornate axe, copper metal double blade featuring intricate cutouts and red-brown handle"
weapon_items__axe-dcss_00345.png,"Ornate axe, copper metal double blade featuring intricate cutouts and red-brown handle"
weapon_items__axe-dcss_00346.png,"War axe, red and silver double blade with red handle and gold base"
weapon_items__axe-dcss_00346.png,"War axe, red and silver double blade with red handle and gold base"
weapon_items__axe-dcss_00347.png,"Battle axe, blood-stained silver double blade mounted on long brown wooden shaft"
weapon_items__axe-dcss_00347.png,"Battle axe, blood-stained silver double blade mounted on long brown wooden shaft"
weapon_items__axe-dcss_00348.png,Double-bladed axe with red-splattered metal blades and long brown wooden handle
weapon_items__axe-dcss_00348.png,Double-bladed axe with red-splattered metal blades and long brown wooden handle
weapon_items__axe-dcss_00349.png,Curved metallic axe with light blue blade and blue wrapped handle
weapon_items__axe-dcss_00349.png,Curved metallic axe with light blue blade and blue wrapped handle
weapon_items__axe-dcss_00350.png,Large double-bladed battle axe with silver metal head and dark red handle
weapon_items__axe-dcss_00350.png,Large double-bladed battle axe with silver metal head and dark red handle
weapon_items__axe-dcss_00351.png,Long-handled glaive with a grey metal blade and a hooked back spike
weapon_items__axe-dcss_00351.png,Long-handled glaive with a grey metal blade and a hooked back spike
weapon_items__axe-dcss_00352.png,"Polearm featuring a blue and grey blade, red accents, and brown handle"
weapon_items__axe-dcss_00352.png,"Polearm featuring a blue and grey blade, red accents, and brown handle"
weapon_items__axe-dcss_00353.png,Word Crawl in blocky white lettering with a thick black border
weapon_items__axe-dcss_00353.png,Word Crawl in blocky white lettering with a thick black border
weapon_items__axe-dcss_00354.png,Word Dungeon in blocky white lettering with a thick black border
weapon_items__axe-dcss_00354.png,Word Dungeon in blocky white lettering with a thick black border
weapon_items__axe-dcss_00355.png,Hand axe with a dark grey metal blade and short brown handle
weapon_items__axe-dcss_00355.png,Hand axe with a dark grey metal blade and short brown handle
weapon_items__axe-dcss_00356.png,Golden metal axe with red decorative details and short brown
weapon_items__axe-dcss_00356.png,Golden metal axe with red decorative details and short brown
weapon_items__axe-dcss_00357.png,Hand axe featuring a silver blade and a red and brown handle
weapon_items__axe-dcss_00357.png,Hand axe featuring a silver blade and a red and brown handle
weapon_items__axe-dcss_00358.png,Axe with a short blue handle and a curved silver metal blade
weapon_items__axe-dcss_00358.png,Axe with a short blue handle and a curved silver metal blade
weapon_items__axe-dcss_00359.png,Letters St with a top horizontal bar in white with black outlines
weapon_items__axe-dcss_00359.png,Letters St with a top horizontal bar in white with black outlines
weapon_items__axe-dcss_00360.png,Word soup written in white block letters with a thin black outline
weapon_items__axe-dcss_00360.png,Word soup written in white block letters with a thin black outline
weapon_items__axe-dcss_00361.png,Characters :one written in white block letters with a thick black outline
weapon_items__axe-dcss_00361.png,Characters :one written in white block letters with a thick black outline
weapon_items__axe-facadegaiken_00362.png,Hatchet featuring a beige metal blade and a diagonal orange wooden handle
weapon_items__axe-facadegaiken_00362.png,Hatchet featuring a beige metal blade and a diagonal orange wooden handle
weapon_items__axe-facadegaiken_00363.png,"Axe with a light grey blade, orange wooden handle, and scattered brown fragments"
weapon_items__axe-facadegaiken_00363.png,"Axe with a light grey blade, orange wooden handle, and scattered brown fragments"
weapon_items__axe-facadegaiken_00364.png,Axe consisting of a dark grey metal head and a diagonal orange handle
weapon_items__axe-facadegaiken_00364.png,Axe consisting of a dark grey metal head and a diagonal orange handle
weapon_items__axe-flare_01034.png,Battleaxe with two dark grey steel blades and a short dark brown handle
weapon_items__axe-flare_01034.png,Battleaxe with two dark grey steel blades and a short dark brown handle
weapon_items__axe-flare_01035.png,Woodcutting axe with a broad grey steel head and a thick brown handle
weapon_items__axe-flare_01035.png,Woodcutting axe with a broad grey steel head and a thick brown handle
weapon_items__axe-flare_01036.png,"Poleaxe with a wide grey blade, a long wooden shaft, and metallic ends"
weapon_items__axe-flare_01036.png,"Poleaxe with a wide grey blade, a long wooden shaft, and metallic ends"
weapon_items__axe-flare_01037.png,Text reading Flare in white block letters with a thick black border
weapon_items__axe-flare_01037.png,Text reading Flare in white block letters with a thick black border
weapon_items__axe-jetrel_01033.png,"Winged hammer, beige stone, with ""Jetrel"" text written underneath"
weapon_items__axe-jetrel_01033.png,"Winged hammer, beige stone, with ""Jetrel"" text written underneath"
weapon_items__axe-lordneo_00100.png,Single-bladed axe with curved wood handle and a leather strap
weapon_items__axe-lordneo_00100.png,Single-bladed axe with curved wood handle and a leather strap
weapon_items__axe-lordneo_00101.png,Poleaxe with a long shaft and red and blue bands
weapon_items__axe-lordneo_00101.png,Poleaxe with a long shaft and red and blue bands
weapon_items__axe-lordneo_00102.png,Battle axe with two heads and a red-wrapped handle
weapon_items__axe-lordneo_00102.png,Battle axe with two heads and a red-wrapped handle
weapon_items__axe-lordneo_00103.png,Battle axe with a silver metal blade and a curved dark wood handle
weapon_items__axe-lordneo_00103.png,Battle axe with a silver metal blade and a curved dark wood handle
weapon_items__axe-lordneo_00104.png,Polearm featuring a silver blade with three points and long purple shaft
weapon_items__axe-lordneo_00104.png,Polearm featuring a silver blade with three points and long purple shaft
weapon_items__axe-lordneo_00105.png,Lettering spelling LordNeo in white characters with a thick black border
weapon_items__axe-lordneo_00105.png,Lettering spelling LordNeo in white characters with a thick black border
weapon_items__axe-rcorre_01038.png,Hatchet with a white textured stone blade and a brown wooden handle
weapon_items__axe-rcorre_01038.png,Hatchet with a white textured stone blade and a brown wooden handle
weapon_items__axe-rcorre_01039.png,Halberd featuring a white broad blade attached to a diagonal brown wooden haft
weapon_items__axe-rcorre_01039.png,Halberd featuring a white broad blade attached to a diagonal brown wooden haft
weapon_items__axe-rcorre_01040.png,Battleaxe with a white double-headed textured blade and a brown wooden handle
weapon_items__axe-rcorre_01040.png,Battleaxe with a white double-headed textured blade and a brown wooden handle
weapon_items__axe-rcorre_01041.png,Axe with a single white stone blade and a short brown handle
weapon_items__axe-rcorre_01041.png,Axe with a single white stone blade and a short brown handle
weapon_items__axe-rcorre_01042.png,"Handaxe featuring a white blade, brown wooden handle, and a bright red tassel"
weapon_items__axe-rcorre_01042.png,"Handaxe featuring a white blade, brown wooden handle, and a bright red tassel"
weapon_items__axe-rcorre_01043.png,Polearm with a white pointed blade head on a long brown wooden shaft
weapon_items__axe-rcorre_01043.png,Polearm with a white pointed blade head on a long brown wooden shaft
weapon_items__axe-rcorre_01044.png,Glaive with a white single-edged blade on a long brown handle
weapon_items__axe-rcorre_01044.png,Glaive with a white single-edged blade on a long brown handle
weapon_items__axe-rcorre_01045.png,Battleaxe with white textured blades outlined vividly in red and a brown handle
weapon_items__axe-rcorre_01045.png,Battleaxe with white textured blades outlined vividly in red and a brown handle
weapon_items__axe-rcorre_01046.png,Text spelling the word 'recorre' in stylized white letters with a thick black outline
weapon_items__axe-rcorre_01046.png,Text spelling the word 'recorre' in stylized white letters with a thick black outline
weapon_items__axe-rcorre_01877.png,Hatchet featuring a white triangular metal head attached to a diagonal brown wooden handle
weapon_items__axe-rcorre_01877.png,Hatchet featuring a white triangular metal head attached to a diagonal brown wooden handle
weapon_items__axe-rcorre_01878.png,"Halberd weapon with a curved grey metal blade, rear spike, and long brown wooden shaft"
weapon_items__axe-rcorre_01878.png,"Halberd weapon with a curved grey metal blade, rear spike, and long brown wooden shaft"
weapon_items__axe-rcorre_01879.png,Double bladed axe with symmetric white metal blades and a brown wooden handle
weapon_items__axe-rcorre_01879.png,Double bladed axe with symmetric white metal blades and a brown wooden handle
weapon_items__axe-rcorre_01880.png,Small axe showing a white metal blade secured to a short brown wooden handle
weapon_items__axe-rcorre_01880.png,Small axe showing a white metal blade secured to a short brown wooden handle
weapon_items__axe-rcorre_01881.png,"Combination axe with a white blade, red curved pick, and brown wooden handle"
weapon_items__axe-rcorre_01881.png,"Combination axe with a white blade, red curved pick, and brown wooden handle"
weapon_items__axe-rcorre_01882.png,Poleaxe consisting of a spiked white metal head fixed to a long brown wooden handle
weapon_items__axe-rcorre_01882.png,Poleaxe consisting of a spiked white metal head fixed to a long brown wooden handle
weapon_items__axe-rcorre_01883.png,Spear featuring a single angled white blade on a long brown wooden handle
weapon_items__axe-rcorre_01883.png,Spear featuring a single angled white blade on a long brown wooden handle
weapon_items__axe-rcorre_01884.png,"Double bladed axe with symmetric white blades, brown handle, and red glowing outline"
weapon_items__axe-rcorre_01884.png,"Double bladed axe with symmetric white blades, brown handle, and red glowing outline"
weapon_items__axe-rcorre_01885.png,Text spelling the word 'recorre' in stylized white letters with a thick black outline
weapon_items__axe-rcorre_01885.png,Text spelling the word 'recorre' in stylized white letters with a thick black outline
weapon_items__axe-spriteattack_00294.png,Double bitted battle axe with a wide grey metal head and dark red handle
weapon_items__axe-spriteattack_00294.png,Double bitted battle axe with a wide grey metal head and dark red handle
weapon_items__axe-spriteattack_00295.png,Bearded axe featuring a broad grey metal blade attached to a brown wooden handle
weapon_items__axe-spriteattack_00295.png,Bearded axe featuring a broad grey metal blade attached to a brown wooden handle
weapon_items__axe-spriteattack_00296.png,"Hand axe with a curved grey steel blade and a worn, dark red handle"
weapon_items__axe-spriteattack_00296.png,"Hand axe with a curved grey steel blade and a worn, dark red handle"
weapon_items__axe-spriteattack_00297.png,"Fantasy battle axe with a heavy grey metal blade, red wrappings, and dark grip"
weapon_items__axe-spriteattack_00297.png,"Fantasy battle axe with a heavy grey metal blade, red wrappings, and dark grip"
weapon_items__axe-thekingphoenix_01021.png,"Battle axe showing two crescent white blades, a golden central disk, and blue handle"
weapon_items__axe-thekingphoenix_01021.png,"Battle axe showing two crescent white blades, a golden central disk, and blue handle"
weapon_items__axe-thekingphoenix_01793.png,"Battle axe showing two crescent white blades, a golden central disk, and blue handle"
weapon_items__axe-thekingphoenix_01793.png,"Battle axe showing two crescent white blades, a golden central disk, and blue handle"
weapon_items__axe_01491.png,"Battleaxe with a broad silver blade, brown wooden handle, and leather hand loop"
weapon_items__axe_01491.png,"Battleaxe with a broad silver blade, brown wooden handle, and leather hand loop"
weapon_items__axe_01576.png,"Pickaxe featuring a grey steel head, dark brown handle, and black rubber grip"
weapon_items__axe_01576.png,"Pickaxe featuring a grey steel head, dark brown handle, and black rubber grip"
weapon_items__axe_01776.png,Blurry axe showing a grey metal head and a light brown wooden handle
weapon_items__axe_01776.png,Blurry axe showing a grey metal head and a light brown wooden handle
weapon_items__axe_01794.png,Hatchet with a light blue steel head and a dark grey metal handle
weapon_items__axe_01794.png,Hatchet with a light blue steel head and a dark grey metal handle
weapon_items__axe_01_01152.png,Broadaxe with a large silver rectangular blade and a light wood handle
weapon_items__axe_01_01152.png,Broadaxe with a large silver rectangular blade and a light wood handle
weapon_items__axe_01_01167.png,Woodcutting axe with a simple grey blade and a dark brown wooden handle
weapon_items__axe_01_01167.png,Woodcutting axe with a simple grey blade and a dark brown wooden handle
weapon_items__axe_01_01891.png,Stone axe with a round white head and a brown wooden handle
weapon_items__axe_01_01891.png,Stone axe with a round white head and a brown wooden handle
weapon_items__axe_01_01895.png,Metal hatchet with a thin silver blade and a dark blue metallic handle
weapon_items__axe_01_01895.png,Metal hatchet with a thin silver blade and a dark blue metallic handle
weapon_items__axe_01_03586.png,"Double-headed battleaxe with two grey blades, gold rings, and dark wooden shaft"
weapon_items__axe_01_03586.png,"Double-headed battleaxe with two grey blades, gold rings, and dark wooden shaft"
weapon_items__axe_02_01139.png,Large axe featuring a wide silver head and a light tan wooden handle
weapon_items__axe_02_01139.png,Large axe featuring a wide silver head and a light tan wooden handle
weapon_items__axe_02_01154.png,Large axe featuring a wide silver head and a light tan wooden handle
weapon_items__axe_02_01154.png,Large axe featuring a wide silver head and a light tan wooden handle
weapon_items__axe_02_01168.png,Labrys battleaxe with two silver blades and
weapon_items__axe_02_01168.png,Labrys battleaxe with two silver blades and
weapon_items__axe_02_01892.png,Stone axe featuring a brown wooden shaft and a rounded white stone blade
weapon_items__axe_02_01892.png,Stone axe featuring a brown wooden shaft and a rounded white stone blade
weapon_items__axe_02_03587.png,"Crystal axe with a brown handle, glowing blue blade, and golden decorative strings"
weapon_items__axe_02_03587.png,"Crystal axe with a brown handle, glowing blue blade, and golden decorative strings"
weapon_items__axe_03590.png,"Scythe-axe with a long tan pole, white knob, and ivory serrated blade"
weapon_items__axe_03590.png,"Scythe-axe with a long tan pole, white knob, and ivory serrated blade"
weapon_items__axe_03591.png,"Scythe-axe featuring a thick ivory blade, tan handle, and dark blue accents"
weapon_items__axe_03591.png,"Scythe-axe featuring a thick ivory blade, tan handle, and dark blue accents"
weapon_items__axe_03_01160.png,Battle axe with two silver heads and a thin light wooden handle
weapon_items__axe_03_01160.png,Battle axe with two silver heads and a thin light wooden handle
weapon_items__axe_03_01169.png,Hand axe with a grey metal blade and a dark red wrapped handle
weapon_items__axe_03_01169.png,Hand axe with a grey metal blade and a dark red wrapped handle
weapon_items__axe_03_01893.png,Hatchet with a textured silver metal head and a short brown wooden handle
weapon_items__axe_03_01893.png,Hatchet with a textured silver metal head and a short brown wooden handle
weapon_items__axe_03_03588.png,Logging axe with a long brown handle and a small rusted iron head
weapon_items__axe_03_03588.png,Logging axe with a long brown handle and a small rusted iron head
weapon_items__axe_04_01146.png,"Poleaxe with silver blade, top spike, and long wooden handle"
weapon_items__axe_04_01146.png,"Poleaxe with silver blade, top spike, and long wooden handle"
weapon_items__axe_04_01166.png,Battle axe with twin steel blades and red banded black handle
weapon_items__axe_04_01166.png,Battle axe with twin steel blades and red banded black handle
weapon_items__axe_04_03584.png,Fire axe with glowing orange blade and dark purple handle
weapon_items__axe_04_03584.png,Fire axe with glowing orange blade and dark purple handle
weapon_items__axe_05_01151.png,Halberd with a large silver blade and blue steel shaft
weapon_items__axe_05_01151.png,Halberd with a large silver blade and blue steel shaft
weapon_items__axe_05_03585.png,"Double headed axe with dark blades, purple gem, and brown handle"
weapon_items__axe_05_03585.png,"Double headed axe with dark blades, purple gem, and brown handle"
weapon_items__axe_06_01137.png,Double bitted axe with silver blades and a light brown handle
weapon_items__axe_06_01137.png,Double bitted axe with silver blades and a light brown handle
weapon_items__axe_06_01150.png,Double bitted axe with silver blades and a light brown handle
weapon_items__axe_06_01150.png,Double bitted axe with silver blades and a light brown handle
weapon_items__axe_08_01136.png,Executioner axe with curved silver blade and wrapped red handle
weapon_items__axe_08_01136.png,Executioner axe with curved silver blade and wrapped red handle
weapon_items__axe_08_01148.png,Executioner axe with curved silver blade and wrapped red handle
weapon_items__axe_08_01148.png,Executioner axe with curved silver blade and wrapped red handle
weapon_items__axe_09_01143.png,"One handed axe with silver blade, green gems, and gold accents"
weapon_items__axe_09_01143.png,"One handed axe with silver blade, green gems, and gold accents"
weapon_items__axe_09_01158.png,"One handed axe with silver blade, green gems, and gold accents"
weapon_items__axe_09_01158.png,"One handed axe with silver blade, green gems, and gold accents"
weapon_items__axe_10_01141.png,Golden double bitted axe with silver center and bright yellow handle
weapon_items__axe_10_01141.png,Golden double bitted axe with silver center and bright yellow handle
weapon_items__axe_10_01156.png,Golden
weapon_items__axe_10_01156.png,Golden
weapon_items__axe_11_01142.png,"Crescent axe featuring a silver blade, orange"
weapon_items__axe_11_01142.png,"Crescent axe featuring a silver blade, orange"
weapon_items__axe_11_01157.png,"a pixel art axe, a red and white dagger with a black handle"
weapon_items__axe_11_01157.png,"a pixel art axe, a red and white dagger with a black handle"
weapon_items__axe_12_01138.png,"a pixel art axe, a pixel art item"
weapon_items__axe_12_01138.png,"a pixel art axe, a pixel art item"
weapon_items__axe_12_01153.png,Battle axe with one gold crescent blade and one green jagged head
weapon_items__axe_12_01153.png,Battle axe with one gold crescent blade and one green jagged head
weapon_items__axe_13_01144.png,"Battle axe with a silver crescent blade, gold ornate trim, and golden handle"
weapon_items__axe_13_01144.png,"Battle axe with a silver crescent blade, gold ornate trim, and golden handle"
weapon_items__axe_13_01161.png,"Battle axe featuring a silver crescent blade, gold accents, and a golden handle"
weapon_items__axe_13_01161.png,"Battle axe featuring a silver crescent blade, gold accents, and a golden handle"
weapon_items__axe_14_01140.png,Double-headed battle axe with silver metallic blades and a short grey steel handle
weapon_items__axe_14_01140.png,Double-headed battle axe with silver metallic blades and a short grey steel handle
weapon_items__axe_14_01155.png,Double-headed battle axe featuring grey steel blades outlined in black with a short handle
weapon_items__axe_14_01155.png,Double-headed battle axe featuring grey steel blades outlined in black with a short handle
weapon_items__axe_metal_01777.png,Single-handed axe with a crescent-shaped grey metal blade and straight brown wooden handle
weapon_items__axe_metal_01777.png,Single-handed axe with a crescent-shaped grey metal blade and straight brown wooden handle
weapon_items__axe_metal_01780.png,Woodcutting axe with a broad grey iron blade and long brown wooden handle
weapon_items__axe_metal_01780.png,Woodcutting axe with a broad grey iron blade and long brown wooden handle
weapon_items__axe_stone_01779.png,Hand axe featuring a worn grey steel blade attached to a light brown wooden shaft
weapon_items__axe_stone_01779.png,Hand axe featuring a worn grey steel blade attached to a light brown wooden shaft
weapon_items__axe_stone_01782.png,Broad axe with a textured grey metallic head and an angled brown wooden handle
weapon_items__axe_stone_01782.png,Broad axe with a textured grey metallic head and an angled brown wooden handle
weapon_items__axe_wood_01778.png,Hatchet with a pale cream-colored stone blade and a smooth light orange wooden handle
weapon_items__axe_wood_01778.png,Hatchet with a pale cream-colored stone blade and a smooth light orange wooden handle
weapon_items__axe_wood_01781.png,Battle axe consisting of a beige stone head mounted on a diagonal brown wooden shaft
weapon_items__axe_wood_01781.png,Battle axe consisting of a beige stone head mounted on a diagonal brown wooden shaft
weapon_items__axes_03964.png,Battle axe shown as a solid bright red silhouette with clean outlines
weapon_items__axes_03964.png,Battle axe shown as a solid bright red silhouette with clean outlines
weapon_items__ballista_warship_01948.png,"Debris, angled wooden planks attached to a long purple fabric wing piece"
weapon_items__ballista_warship_01948.png,"Debris, angled wooden planks attached to a long purple fabric wing piece"
weapon_items__ballista_warship_01954.png,Wooden recurve bow with gold accents and a floating purple arrow
weapon_items__ballista_warship_01954.png,Wooden recurve bow with gold accents and a floating purple arrow
weapon_items__ballista_warship_01962.png,"Debris, vertical purple and black wing piece with a small wooden handle"
weapon_items__ballista_warship_01962.png,"Debris, vertical purple and black wing piece with a small wooden handle"
weapon_items__bardiche_1_01589.png,Polearm featuring a brown wooden shaft and curved silver blade with orange details
weapon_items__bardiche_1_01589.png,Polearm featuring a brown wooden shaft and curved silver blade with orange details
weapon_items__bardiche_2_01595.png,Glaive with a red and black wrapped shaft and a crescent blue blade
weapon_items__bardiche_2_01595.png,Glaive with a red and black wrapped shaft and a crescent blue blade
weapon_items__bardiche_4_01558.png,Halberd with a brown wooden handle and a grey metallic axe-shaped blade head
weapon_items__bardiche_4_01558.png,Halberd with a brown wooden handle and a grey metallic axe-shaped blade head
weapon_items__bardiche_5_01603.png,Halberd with a red wooden handle and a pointed blue metallic blade head
weapon_items__bardiche_5_01603.png,Halberd with a red wooden handle and a pointed blue metallic blade head
weapon_items__barracks_shadow_02530.png,Thick slanted grey rectangular shape with serrated ends and a solid grey fill
weapon_items__barracks_shadow_02530.png,Thick slanted grey rectangular shape with serrated ends and a solid grey fill
weapon_items__battle_axe_01181.png,"Battle axe with two silver heads,"
weapon_items__battle_axe_01181.png,"Battle axe with two silver heads,"
weapon_items__battle_axe_01788.png,"a pixel art battle axe, an old axe with a long blade"
weapon_items__battle_axe_01788.png,"a pixel art battle axe, an old axe with a long blade"
weapon_items__battle_axe_01791.png,"Battle axe, dark metal head, wooden handle, silver edges"
weapon_items__battle_axe_01791.png,"Battle axe, dark metal head, wooden handle, silver edges"
weapon_items__battle_axe_01_01888.png,"Battle axe, white double blade, brown wooden handle, black outlines"
weapon_items__battle_axe_01_01888.png,"Battle axe, white double blade, brown wooden handle, black outlines"
weapon_items__battle_axe_02_01889.png,"Battle axe, white double blade, red outline, brown wooden handle"
weapon_items__battle_axe_02_01889.png,"Battle axe, white double blade, red outline, brown wooden handle"
weapon_items__battle_axe_1_01553.png,"Battle axe, grey steel head, long textured metal handle, silver highlights"
weapon_items__battle_axe_1_01553.png,"Battle axe, grey steel head, long textured metal handle, silver highlights"
weapon_items__battle_axe_2_01579.png,"Battle axe, blue and gold patterned double blade, metal handle"
weapon_items__battle_axe_2_01579.png,"Battle axe, blue and gold patterned double blade, metal handle"
weapon_items__battle_axe_3_01596.png,"Battle axe, steel blade, blue and yellow circular center ornament, metal handle"
weapon_items__battle_axe_3_01596.png,"Battle axe, steel blade, blue and yellow circular center ornament, metal handle"
weapon_items__battle_axe_4_01570.png,"Battle axe, heavy dark steel double blade, thick grey metal handle"
weapon_items__battle_axe_4_01570.png,"Battle axe, heavy dark steel double blade, thick grey metal handle"
weapon_items__battle_axe_5_01591.png,"Battle axe, dark metal head, gold accents, studs, textured black handle"
weapon_items__battle_axe_5_01591.png,"Battle axe, dark metal head, gold accents, studs, textured black handle"
weapon_items__battle_axe_6_01573.png,"Battle axe, grey iron double blade, rectangular cutouts, dark metal handle"
weapon_items__battle_axe_6_01573.png,"Battle axe, grey iron double blade, rectangular cutouts, dark metal handle"
weapon_items__battle_axe_7_01555.png,"Battle axe, blue-tinted steel head, gold rivets, textured grey metal handle"
weapon_items__battle_axe_7_01555.png,"Battle axe, blue-tinted steel head, gold rivets, textured grey metal handle"
weapon_items__blade_03795.png,"Dagger, silver metal blade with a gold crossguard and a dark brown hilt"
weapon_items__blade_03795.png,"Dagger, silver metal blade with a gold crossguard and a dark brown hilt"
weapon_items__blade_gold_03855.png,"Magic sword, glowing yellow blade, golden crossguard, and four white star sparkles"
weapon_items__blade_gold_03855.png,"Magic sword, glowing yellow blade, golden crossguard, and four white star sparkles"
weapon_items__blade_hands_03838.png,"Shortsword, olive green and yellow blade pointing diagonally towards the upper right"
weapon_items__blade_hands_03838.png,"Shortsword, olive green and yellow blade pointing diagonally towards the upper right"
weapon_items__bless_weapon_03806.png,"Sword, yellow blade, grey and yellow rectangular hilt, red dot at base"
weapon_items__bless_weapon_03806.png,"Sword, yellow blade, grey and yellow rectangular hilt, red dot at base"
weapon_items__blessed_blade_01399.png,"Sword, silver double-edged blade, gold hilt, dark brown wooden handle"
weapon_items__blessed_blade_01399.png,"Sword, silver double-edged blade, gold hilt, dark brown wooden handle"
weapon_items__bone_axe_03694.png,"Battleaxe, double-bladed grey steel head, metallic shaft with dark textured grip"
weapon_items__bone_axe_03694.png,"Battleaxe, double-bladed grey steel head, metallic shaft with dark textured grip"
weapon_items__bows_03965.png,"Bow and arrow, bright red minimalist line drawing with a notched projectile ready"
weapon_items__bows_03965.png,"Bow and arrow, bright red minimalist line drawing with a notched projectile ready"
weapon_items__broad_axe_1_01594.png,"Battle axe, straight dark wooden handle with a polished silver crescent metal head"
weapon_items__broad_axe_1_01594.png,"Battle axe, straight dark wooden handle with a polished silver crescent metal head"
weapon_items__broad_axe_2_01575.png,"Battle axe, wooden handle and silver blade decorated with a blue and gold pattern"
weapon_items__broad_axe_2_01575.png,"Battle axe, wooden handle and silver blade decorated with a blue and gold pattern"
weapon_items__broad_axe_3_01574.png,"Battle axe, wooden handle with a silver blade featuring ornate gold filigree and trim"
weapon_items__broad_axe_3_01574.png,"Battle axe, wooden handle with a silver blade featuring ornate gold filigree and trim"
weapon_items__broad_axe_4_01566.png,"Heavy greataxe, thick black handle with a large, double-edged dark grey metallic head"
weapon_items__broad_axe_4_01566.png,"Heavy greataxe, thick black handle with a large, double-edged dark grey metallic head"
weapon_items__broad_axe_5_01568.png,"Heavy greataxe, black handle and dark metal blade accented with small gold square studs"
weapon_items__broad_axe_5_01568.png,"Heavy greataxe, black handle and dark metal blade accented with small gold square studs"
weapon_items__broad_axe_6_01602.png,"Battleaxe with two dark grey steel blades, a black handle, and silver pommel"
weapon_items__broad_axe_6_01602.png,"Battleaxe with two dark grey steel blades, a black handle, and silver pommel"
weapon_items__broad_axe_7_01599.png,"Battleaxe with indigo blades, a silver shaft, gold accents, and a black handle"
weapon_items__broad_axe_7_01599.png,"Battleaxe with indigo blades, a silver shaft, gold accents, and a black handle"
weapon_items__broadsword_01810.png,"Longsword with a thin silver blade, grey crossguard, and a brown leather hilt"
weapon_items__broadsword_01810.png,"Longsword with a thin silver blade, grey crossguard, and a brown leather hilt"
weapon_items__broadsword_01_01865.png,"Greatsword with a thick dark charcoal blade, grey guard, and a brown hilt"
weapon_items__broadsword_01_01865.png,"Greatsword with a thick dark charcoal blade, grey guard, and a brown hilt"
weapon_items__broadsword_cold_01809.png,"Longsword with a glowing light blue blade, white crossguard, and a brown hilt"
weapon_items__broadsword_cold_01809.png,"Longsword with a glowing light blue blade, white crossguard, and a brown hilt"
weapon_items__broadsword_copper_01817.png,"Longsword with a worn bronze blade, brown crossguard, and a dark brown hilt"
weapon_items__broadsword_copper_01817.png,"Longsword with a worn bronze blade, brown crossguard, and a dark brown hilt"
weapon_items__broadsword_dark_01813.png,"Longsword with a black blade, glowing purple edges, dark guard, and brown hilt"
weapon_items__broadsword_dark_01813.png,"Longsword with a black blade, glowing purple edges, dark guard, and brown hilt"
