path,text
0005302.png,"clean sprite, Rounded grass block, green foliage with rounded top-left corner and dark brown base"
0005303.png,"clean sprite, Square grass block, vibrant green vertical grass blades with segmented white border lines"
0005304.png,"clean sprite, Square grass block, bright green foliage with rounded top edges and vertical shading"
0005189.png,"Rectangular yellow card with an orange border, depicting a stylized cartoon face"
0005191.png,"Rectangular card with pink border, yellow inner frame, and dark central motif"
0005196.png,"rough sprite, Oval crest or shield with pink and yellow halves showing a cartoon face"
0005199.png,Oval shield with yellow rim and pink interior displaying a white vertical sword
0005203.png,Rectangular card with pink and yellow borders and a white central cross
0005205.png,Rectangular card with pink border displaying a yellow cartoon bird face
0005206.png,"rough sprite, Rectangular card with pink border and yellow face, beside a vertical purple line"
0005209.png,Rectangular card with pink border displaying a stylized yellow bird face
0005211.png,"clean sprite, Poleaxe with curved grey battleaxe blade, back spike, top point, and dark shaft"
0005212.png,"clean sprite, Viking warrior with horned iron helmet, beard, bare chest, holding a stone axe"
0005213.png,"clean sprite, Viking warrior with horned iron helmet and beard, raising a stone axe slightly"
0005216.png,"clean sprite, Viking warrior with horned helmet, bare torso, and axe held at his side"
0005217.png,"clean sprite, Viking warrior with horned helmet, brown beard, stepping forward holding an axe"
0005219.png,"Dagger with double-edged grey blade, white crossguard, and tan wooden grip"
0005220.png,Stone axe with angled brown wooden handle and grey wedge-shaped blade
0005221.png,Stone mace with diagonal brown handle and rounded grey stone head
0005222.png,"rough sprite, Tool with diagonal brown handle, upper grey axe blade, and lower round stone"
0005223.png,"rough sprite, Short sword angled diagonally with grey blade, white crossguard, and tan hilt"
0005224.png,"Short sword angled diagonally with grey steel blade, white crossguard, and tan handle"
0005225.png,"crisp detailed sprite, Pickaxe with a curved brown wooden handle and a grey metal pointed head"
0005226.png,"Throwing axe facing right, with a brown wooden shaft and grey crescent blade"
0005227.png,"Throwing axe flying right, flanked by speed particles, wooden shaft, and crescent blade"
0005228.png,"Throwing axe flying right, with trailing motion particles, wooden handle, and crescent blade"
0005229.png,"clean sprite, Round shield made of brown wood, featuring a central silver metal boss"
0005231.png,Round shield crafted from brown wood and grey metal with a central boss
0005233.png,"clean sprite, Round shield made entirely of grey steel, with a raised central circular boss"
0005234.png,"Throwing axe facing left, with a grey crescent blade and brown wooden handle"
0005235.png,"Throwing axe flying left, flanked by motion particles, wooden shaft, and metal blade"
0005236.png,"Throwing axe flying left, trailing motion dots, with grey blade and wooden shaft"
0005237.png,"clean sprite, Rectangular tower shield, made of grey steel with a recessed dark vertical panel"
0005238.png,"clean sprite, Rectangular tower shield made of grey metal, displaying a white upright cross motif"
0005239.png,"clean sprite, Rectangular tower shield made of grey metal, displaying a white inverted cross motif"
0005240.png,"clean sprite, Rectangular tower shield made of grey metal, bearing a low white inverted cross"
0005241.png,"clean sprite, Heater shield with rounded bottom, made of plain polished grey and silver metal"
0005242.png,"clean sprite, Heater shield with rounded bottom, grey metal decorated with a white upright cross"
0005246.png,"clean sprite, Rectangular tower shield, plain grey steel with heavy shading on the right side"
0005247.png,"clean sprite, Rectangular tower shield, grey steel bearing an embossed white upright cross symbol"
0005248.png,"clean sprite, Rectangular tower shield, grey steel bearing an embossed white inverted cross symbol"
0005249.png,"clean sprite, Heater shield with rounded bottom, made of plain shaded grey and white metal"
0005348.png,"rough sprite, Projectile with a rounded cyan head, brown central band, and bright green rectangular tail"
0005349.png,"rough sprite, Snail shell, dark brown and crescent-shaped, with jagged inner edge and curved outer surface"
0005350.png,Snail spinning inside a circular splash of bright blue and cyan water effects
0005351.png,"clean sprite, Snail with an olive-green spiral shell, pale purple body, and two raised eyestalks"
0005352.png,"clean sprite, Snail with an olive-green coiled shell, tucked-in lavender body, and open dark mouth"
0005353.png,"clean sprite, Snail with a rounded olive-green shell, pale purple body, and small green eyes"
0005354.png,"Snail glowing with bright cyan and blue hues, shell and body fully illuminated"
0005356.png,"clean sprite, Snail with an olive-green spiral shell and lilac-coloured body, facing toward the left"
0005358.png,"clean sprite, Snail with a brown-and-orange spiral shell, cyan-tinted body, and raised eyestalks"
0005359.png,"clean sprite, Snail crawling left with an orange-brown coiled shell and light blue body"
0005360.png,"clean sprite, Snail with a prominent orange-brown shell, pale cyan body, and tall upright eyestalks"
0005361.png,"clean sprite, Snail with an orange-brown shell and flattened pale blue body, facing to the left"
0005362.png,"clean sprite, Snail with an orange-brown spiral shell and compact cyan body, looking left"
0005363.png,"clean sprite, Snail crawling low with a brown spiral shell and light blue body"
0005364.png,"clean sprite, Large snail with an amber-orange coiled shell, pale cyan body, and raised eyestalks"
0005365.png,Snail with an orange-brown shell and light blue body with an open mouth
0005366.png,"Snail with a textured orange-brown shell, open mouth, and light cyan body"
0005367.png,"Snail with a round orange-brown shell and pale blue body, facing leftward"
0005368.png,"rough sprite, Two small snails side by side, each having an orange shell and cyan body"
0005369.png,"crisp detailed sprite, Open treasure chest made of dark purple wood with a yellow-gold rim"
0005328.png,"crisp detailed sprite, Coconut half, rough brown outer shell with a thick white inner flesh layer"
0005329.png,"crisp detailed sprite, Number seven, bright red digit with white inner trim and black outer border"
0005330.png,"crisp detailed sprite, Golden bell, yellow metallic slot bell with dark highlights and a visible clapper"
0005331.png,"crisp detailed sprite, Cherries, two round red fruits joined by brown stems with green leaf"
0005332.png,"crisp detailed sprite, Coconut half, flattened oval brown shell filled with smooth white coconut flesh"
0005333.png,"clean sprite, Number seven, flattened red numeral with clean white outline and black outer edge"
0005334.png,"clean sprite, Golden bell, flattened yellow metallic bell with rounded brown clapper underneath"
0005335.png,"clean sprite, Cherries, vertically compressed pair of red cherries with brown stem and green leaf"
0005336.png,"rough sprite, Diamond sword, diagonal cyan blade, brown hilt, and a neon green hand"
0005337.png,"rough sprite, Diamond sword, diagonal cyan blade and brown grip held by bright green block"
0005338.png,"rough sprite, Diamond sword, tilted light cyan blade on brown handle with neon green corner"
0005339.png,"rough sprite, Diamond axe, curved cyan blade on angled brown handle with bright green block"
0005340.png,"rough sprite, Diamond shovel, rounded cyan spade head on brown handle with bright green block"
0005341.png,"rough sprite, Diamond hoe, rounded cyan tool head on brown handle with bright green block"
0005342.png,"rough sprite, Diamond pickaxe, curved double-sided cyan head on brown handle with bright green block"
0005343.png,"rough sprite, Diamond axe swinging right, green arm, brown shaft, cyan head, black motion dots"
0005344.png,"rough sprite, Diamond axe swinging right, green arm, brown shaft, cyan head, flanked by motion dots"
0005345.png,"rough sprite, Diamond axe swinging right, green arm, brown handle, cyan head, and trailing dots"
0005346.png,"rough sprite, Diamond axe swinging left, cyan head on left, brown shaft, green arm, motion dots"
0005347.png,"rough sprite, Diamond axe swinging left, cyan blade flanked by motion dots, brown handle, green arm"
0005370.png,"clean sprite, Treasure chest, open dark wood with gold trim, filled with glowing yellow gold coins"
0005371.png,"clean sprite, Treasure chest, open dark wood with gold trim, displaying a faceted cyan diamond inside"
0005372.png,"clean sprite, Treasure chest, open dark wood with gold trim, containing a single glowing blue diamond"
0005373.png,"clean sprite, Treasure chest, open dark wood with gold trim, brimming with bright yellow-orange gold coins"
0005374.png,"clean sprite, Treasure chest, closed dark wood with gold bands, corner brackets, and front keyhole lock"
0005375.png,"Two small human figures with blonde hair, fair skin, pink shirts, and purple trousers"
0005376.png,"Sword angled diagonally, featuring a glowing lime-green blade, yellow crossguard, and green pommel"
0005377.png,"Sword tilted diagonally, showing a glowing segmented green blade, yellow guard, and green hilt"
0005378.png,"Sword angled diagonally, having a bright lime-green blade, yellow crossguard, and green hilt"
0005379.png,"rough sprite, Axe with a diagonal brown handle, two-sided bright green blade, and green pommel"
0005380.png,"Mace with a diagonal brown wooden shaft, circular glowing green head, and green pommel"
0005381.png,"rough sprite, War hammer with a diagonal brown handle, split green striking head, and green base"
0005382.png,"Pickaxe with a diagonal brown wooden handle, curved neon-green pick head, and green pommel"
0005383.png,"rough sprite, Character with a yellow and green body, aiming a green blaster toward the left"
0005384.png,"rough sprite, Character with a yellow and green body, firing a green blaster leftward with dots"
0005385.png,"rough sprite, Character with a yellow and green body, holding a green blaster leftward with dots"
0005386.png,"rough sprite, Character with a yellow and green body, firing a green blaster rightward with dots"
0005387.png,"rough sprite, Character with a yellow and green body, holding a green blaster rightward between dots"
0005388.png,"rough sprite, Character with a yellow and green body, aiming a green blaster rightward with dots"
0005389.png,"clean sprite, Magic staff made of dark wood wrapped in gold, topped with a blue orb"
0005390.png,"Soldier facing forward with one eye closed, wearing green uniform and helmet, holding black gun"
0005391.png,"Soldier facing forward, holding a black rifle across chest, wearing green helmet and uniform"
0005393.png,"Soldier facing forward, holding a black rifle aimed right, wearing green helmet and uniform"
0005394.png,"Soldier facing forward, holding a black rifle at hip, wearing green helmet and uniform"
0005395.png,"Soldier in profile facing left, holding black rifle forward, wearing green helmet and uniform"
0005396.png,"Soldier facing left in walking pose, holding black rifle forward, wearing green uniform"
0005397.png,"Soldier facing left, holding black rifle near chest, wearing green helmet and uniform"
0005398.png,"Soldier walking left, aiming black rifle forward, wearing green helmet and green uniform"
0005399.png,"Soldier facing right, holding black rifle forward, wearing green helmet and green uniform"
0005400.png,"Soldier facing right, holding black rifle at chest level, wearing green uniform and helmet"
0005401.png,"Soldier walking right, aiming black rifle forward, wearing"
0005497.png,"clean sprite, White goat with curled horns and red scratch marks across its shoulder"
0005498.png,"clean sprite, White goat lying down, showing curled horns and red dripping flank wounds"
0005499.png,"clean sprite, Decapitated brown goat with its severed head floating over a bloody neck"
0005500.png,"clean sprite, Brown goat with small horns and red scratch marks along its back"
0005501.png,"clean sprite, Dead brown goat lying on its side, showing a bloody shredded flank"
0005502.png,"clean sprite, Brown goat curled up on the ground with bleeding red puncture wounds"
0005503.png,"clean sprite, Decapitated brown ram with curled horns, severed head, and dripping red blood"
0005504.png,"clean sprite, Dead brown ram with large curved horns and a shredded bloody belly"
0005505.png,"clean sprite, Brown ram with large curled horns and red scratch marks on shoulder"
0005506.png,"clean sprite, Brown ram curled on its side, featuring curved horns and bleeding wounds"
0005507.png,Red leather pouch tied with yellow cord around its neck and bottom
0005508.png,Wooden broadsword carved from dark brown wood with crossguard and straight blade
0005509.png,Wooden dagger made of brown wood with a short pointed triangular blade
0005510.png,Wooden staff featuring a coiled spiral head and a small green leaf
0005511.png,"rough sprite, Wooden rod angled diagonally with a white and dark grey tipped end"
0005512.png,Battleaxe with a broad light-grey stone blade and short brown wooden handle
0005513.png,Wooden hatchet carved completely from brown timber with a broad angled head
0005514.png,"rough sprite, Wooden hunting bow bent into a curve with a taut white string"
0005515.png,Curved bone knife with a white blade and a short brown handle
0005516.png,"Pair of blue-grey shields, including a winged heater shield and striped oval shield"
0005464.png,"crisp detailed sprite, Off-road vehicle, lime green rear body, black roll cage, bumper, and large rugged tires"
0005465.png,"crisp detailed sprite, Off-road vehicle, dark grey front body, green side accents, round headlights, and large tires"
0005466.png,"crisp detailed sprite, Off-road vehicle, red rear body, black roll cage, bumper, license plate, and large tires"
0005467.png,"crisp detailed sprite, Off-road vehicle, dark grey front body, red grille trim, headlights, and large tires"
0005469.png,"crisp detailed sprite, Off-road vehicle, dark grey front body, green grille trim, round headlights, and large tires"
0005470.png,"crisp detailed sprite, Off-road vehicle, red rear body, black roll cage, spare frame, and large rugged tires"
0005476.png,Stone slab carved with glowing light-blue geometric labyrinth runes and green mossy details
0005477.png,"clean sprite, Boulder of grey stone engraved with an oval glowing light-blue magic rune"
0005478.png,Stone wall tile featuring an iron grate with light-blue crisscrossed window bars
0005479.png,"rough sprite, Grey rock mound with smooth flat stones and a small green sprout"
0005480.png,"rough sprite, Cluster of smooth grey rocks overgrown with creeping green leafy vines"
0005481.png,"clean sprite, Stone head sculpture of an idol with glowing light-blue eyes and mouth"
0005483.png,Bare-chested muscular man in green shorts performing a flying side martial-arts kick
0005484.png,Wooden signpost with two overlapping brown rectangular directional boards on one post
0005485.png,"rough sprite, Wooden ladder with brown rungs leading upward to a small grey platform"
0005486.png,Horizontal bush of dense green leafy foliage with dark green inner shading
0005487.png,"clean sprite, Green deciduous tree with full leafy canopy and a brown textured trunk"
0005488.png,Wooden bridge structure with a flat walkway supported by brown timber pillars
0005490.png,"rough sprite, Brown hanging stalactite of jagged rock and soil with a falling drip"
0005491.png,"clean sprite, Decapitated white goat lying on its side with blood gushing from its neck"
0005492.png,"clean sprite, White goat standing with two bleeding red slash wounds across its back"
0005493.png,"clean sprite, Dead white goat lying on its back with deep bleeding body lacerations"
0005494.png,"clean sprite, White goat curled up lying down with small bleeding puncture wounds"
0005495.png,"clean sprite, Decapitated white ram with large curved horns and heavily bleeding severed neck"
0005496.png,"clean sprite, Dead white ram with large curved horns lying down with bloody wounds"
0005517.png,"crisp detailed sprite, Heart-shaped wooden shield with grey metal rim, central cross reinforcement, and red center stud"
0005518.png,"crisp detailed sprite, Round wooden shield with grey metal rim, cross reinforcement bands, and red center boss"
0005519.png,"crisp detailed sprite, Heater shield featuring a glossy red segmented face enclosed by a thick grey rim"
0005520.png,"crisp detailed sprite, Round wooden shield with dark brown segments, yellow-gold rim, and central cross reinforcement"
0005522.png,"clean sprite, Wide wooden shield with notched upper rim, yellow-gold frame, and central cross grid"
0005524.png,Wide wooden shield made of dark brown vertical planks with a notched upper rim
0005525.png,"clean sprite, Brown leather quiver packed with white-fletched arrows angled towards the upper right"
0005526.png,"rough sprite, Pair of dangling earrings with pointed purple crystal pendants and silver hooks"
0005527.png,Silver broadhead throwing blade pointing towards the upper left with a notched base
0005528.png,Diamond-shaped silver throwing blade angled diagonally with dark grey tips on opposite ends
0005529.png,"clean sprite, Two interlocking silver metal rings forming connected circular links of a chain"
0005530.png,"crisp detailed sprite, Pair of dangling earrings featuring spherical dark blue pendants suspended from silver loops"
0005531.png,"rough sprite, Cluster of jagged grey metal shards and specks scattering diagonally outward"
0005532.png,Diamond-shaped silver blade angled diagonally with dark grey corner tabs on opposite ends
0005533.png,Silver broadhead throwing blade pointing towards the upper right with a notched base
0005534.png,"clean sprite, Ornamental chain with three golden round beads linked along a diagonal silver cord"
0005535.png,"rough sprite, Pair of dangling earrings with yellow arrowhead pendants hanging from curved silver hooks"
0005536.png,"rough sprite, Pair of dangling earrings with pointed yellow crystal pendants and curved silver hooks"
0005537.png,"rough sprite, Cluster of yellow and grey projectile shards scattering diagonally with small detached specks"
0005539.png,"crisp detailed sprite, Pair of dangling earrings featuring round golden bell-shaped pendants on silver hooks"
0005540.png,"clean sprite, Silver stopwatch with a red top button, oval casing, and dark central dial"
0005541.png,"clean sprite, Silver stopwatch with a light blue top button, oval casing, and dark central dial"
0005544.png,"clean sprite, Yellow tape measure with a red top lock button and black central hub"
0005545.png,"clean sprite, Grey tape measure with a dark teal lock button and black central hub"
0005546.png,Glowing white energy sphere with a cyan border and small attached outer bubbles
0005547.png,Glowing white crescent energy shape with a cyan outline and small attached nodes
0005549.png,Broken cyan energy ring formed by curved arcs and floating particle specks
0005551.png,Glowing white circular energy orb with a cyan rim and orbiting spark particles
0005552.png,Glowing white spherical energy blast with a cyan border and four floating sparks
0005564.png,Glowing white crescent energy wave with a cyan and dark teal outline
0005566.png,Glowing white circular energy orb surrounded by a cyan ring and floating sparks
0005571.png,Glowing white crescent shape with a cyan outline and swirling curled ends
0005578.png,Glowing white energy sphere with a cyan outline and orbiting particle specks
0005580.png,Glowing white energy shield shape with cyan corner nodes and floating particles
0005583.png,Glowing white energy sphere with a cyan outline and two attached smaller bubbles
0005584.png,Glowing white circular energy orb with a cyan rim and four floating sparks
0005585.png,Glowing white energy sphere with cyan nodular edges and floating spark particles
0005588.png,Glowing white crescent energy wave with a cyan border and floating teal specks
0005590.png,Glowing white circular energy orb with a cyan outline and scattered teal sparks
0005591.png,"clean sprite, Glowing white spherical energy orb with a cyan and purple outer outline"
0005692.png,"Glowing energy ball, bright white core surrounded by an irregular cyan and blue aura"
0005699.png,"Glowing energy ball, bright white center with jagged light blue and dark blue edges"
0005700.png,"Glowing energy ball, rounded white center enveloped in a bright cyan glowing aura"
0005701.png,"Glowing energy ball, bright white center with soft cyan aura and blue perimeter"
0005704.png,"clean sprite, Grey metal bucket filled to the brim with spilling vibrant blue liquid"
0005707.png,"rough sprite, Tapered black shadow streak fading horizontally towards the left from a solid edge"
0005708.png,"crisp detailed sprite, Golden cross with trefoil ends standing firmly on a tiered yellow pedestal base"
0005709.png,"clean sprite, Grim reaper in dark blue robes holding a grey scythe with screaming face"
0005710.png,"clean sprite, Grim reaper standing in dark blue robes with elongated white screaming ghost face"
0005711.png,"clean sprite, Grim reaper walking forward in dark blue robes holding a tall grey scythe"
0005712.png,"clean sprite, Grim reaper stepping forward in dark blue robes, carrying a grey scythe beside"
0005713.png,"clean sprite, Grim reaper standing upright in dark blue robes with a vertical grey scythe"
0005714.png,"clean sprite, Grim reaper walking backwards in dark blue robes, holding a pale grey scythe"
0005715.png,"clean sprite, Grim reaper taking a wide step forward in dark blue robes, holding scythe"
0005716.png,"clean sprite, Grim reaper walking and gesturing with raised hand, wearing dark blue hooded robes"
0005717.png,"clean sprite, Grim reaper standing idle in dark blue robes with scythe resting behind it"
0005718.png,"clean sprite, Grim reaper raising both hands to its elongated screaming white face in panic"
0005719.png,"clean sprite, Grim reaper standing still facing forward with empty hands and dark blue robe"
0005720.png,"clean sprite, Grim reaper standing in dark blue robes with scythe resting on its side"
0005721.png,"clean sprite, Grim reaper standing in dark blue robes with scythe visible behind its arm"
0005644.png,Energy blast of two connected glowing cyan bubbles with white centers and blue outlines
0005646.png,"clean sprite, Energy particle trail consisting of two glowing cyan orbs with tiny floating droplets"
0005651.png,Energy crescent glowing white in the center with cyan and dark blue edges
0005652.png,"clean sprite, Energy sphere, glowing white and cyan, with three small rounded nodes protruding outward"
0005653.png,Energy swirl of two cyan crescents accompanied by a cluster of small bubbles
0005654.png,"Energy burst with a bright white center, cyan glow, and jagged teal perimeter"
0005655.png,Energy cloud glowing bright white with rounded cyan edges and dark blue speckles
0005657.png,Energy vortex forming a curled white comma shape outlined in cyan and dark teal
0005660.png,"clean sprite, Energy orb glowing white in the center with cyan border and four protruding bumps"
0005665.png,Energy ring shaped like a glowing cyan horseshoe with a bright white inner light
0005667.png,"clean sprite, Energy orb glowing bright white and cyan, surrounded by three small round nodes"
0005670.png,"Energy blast with an irregular notched shape, glowing white center, and cyan borders"
0005674.png,"Energy blob with a concave left side, white luminous core, and cyan outline"
0005675.png,"rough sprite, Energy crescent curling inward, glowing cyan and white beneath a thin purple line"
0005678.png,"clean sprite, Energy sphere glowing bright white with cyan glow and two small attached sparks"
0005679.png,"clean sprite, Energy explosion glowing white and cyan with a spiky, irregular dark blue border"
0005680.png,"clean sprite, Energy arc formed by a curved chain of small glowing cyan and blue bubbles"
0005682.png,"Energy blast with a rounded square shape, bright white center, and cyan edges"
0005689.png,"Energy swirl curling into a spiral, glowing bright white with cyan outer edges"
0005690.png,"clean sprite, Energy crescent wrapping around a small glowing cyan orb with dark teal accents"
0005788.png,"rough sprite, Red horned demon head with UI selection brackets and a health bar below"
0005789.png,"rough sprite, Red horned demon head animated frame with brackets and lower health bar"
0005790.png,"clean sprite, Armored warrior with helmet, red cape, and sword, standing in idle pose"
0005792.png,"clean sprite, Armored warrior crouching with red cape and sword drawn back to strike"
0005793.png,"Crouching warrior thrusting sword, emitting glowing cyan energy sparks and trails"
0005794.png,Armored warrior crouching low to the ground and thrusting a sword forward
0005795.png,"clean sprite, Armored warrior leaping backward with raised sword and billowing red cape"
0005796.png,"clean sprite, Armored warrior jumping forward with raised sword and fluttering red cape"
0005797.png,"clean sprite, Armored warrior running aggressively forward with sword raised high overhead"
0005798.png,"clean sprite, Armored warrior landing or descending from a jump with sword held downward"
0005799.png,"clean sprite, Armored warrior walking forward with red cape, holding a sword straight out"
0005800.png,"clean sprite, Armored warrior sprinting forward with billowing red cape and lowered sword"
0005801.png,"clean sprite, Armored warrior walking forward in steel helmet and brown pants with sword"
0005802.png,"clean sprite, Armored warrior running forward with drawn sword and billowing red cape"
0005803.png,"clean sprite, Armored warrior advancing forward in battle stance, pointing sword straight ahead"
0005804.png,"clean sprite, Armored warrior lunging forward, thrusting sword straight ahead with red cape streaming"
0005805.png,"clean sprite, Armored warrior running forward with drawn sword and trailing red cape"
0005806.png,"clean sprite, Armored warrior thrusting sword upward while lunging forward with flowing red cape"
0005808.png,"clean sprite, Armored warrior recovering from a forward slash, sword held out horizontally"
0005809.png,"rough sprite, Armored warrior dash-thrusting forward surrounded by cyan energy streaks and motion trails"
0005762.png,"clean sprite, Wizard back view with white pointed hood, blue robe, red collar, green hands"
0005763.png,"clean sprite, Wizard back view walking right, wearing white hood, blue robe, and red collar"
0005764.png,"clean sprite, Wizard back view mid-stride, wearing white pointed hood, blue robe, and red collar"
0005765.png,"crisp detailed sprite, Stone skull fountain carving with dark brown horns, hollow eyes, and shut mouth"
0005769.png,"crisp detailed sprite, Stone skull fountain carving with blue water drooling from its open mouth downward"
0005770.png,"crisp detailed sprite, Stone skull fountain carving vomiting a short vertical stream of blue water downward"
0005771.png,"clean sprite, Stone skull fountain carving emitting a straight downward stream of light blue water"
0005772.png,"clean sprite, Stone skull fountain carving with a full-length blue stream splashing on the floor"
0005774.png,"clean sprite, Stone skull fountain carving with a continuous blue stream spreading across the floor"
0005776.png,"clean sprite, Stone skull fountain carving with a flowing blue stream splashing droplets across ground"
0005777.png,"clean sprite, Stone skull fountain carving with a tapering blue water stream pointing downward"
0005778.png,"clean sprite, Stone skull fountain carving with a fading narrow stream of blue water drops"
0005779.png,"clean sprite, Stone skull fountain carving with a thin blue water trickle ending in droplets"
0005781.png,"rough sprite, Circular saw blade emerging vertically from a blue panel decorated with green lines"
0005782.png,"rough sprite, Red demon head with yellow horns, black eyes, surrounded by broken border segments"
0005783.png,"rough sprite, Red demon head with two yellow horns and eyes, inside broken frame markers"
0005784.png,"rough sprite, Red demon head sitting on a grey mechanical base with broken corner markers"
0005785.png,"rough sprite, Red demon head with yellow horns over a grey base and corner brackets"
0005786.png,"rough sprite, Red demon head with horns and small legs, enclosed by dashed frame borders"
0005787.png,"rough sprite, Red demon head with white highlights and horns, surrounded by dashed border marks"
0005742.png,"Hooded figure in dark blue robe and white cowl, stepping forward to the right"
0005743.png,"Hooded figure in dark blue robe and white cowl, holding an upright grey scythe"
0005744.png,"Hooded figure in dark blue robe and white cowl, standing in side profile"
0005745.png,"Hooded figure in dark blue robe and white hood, reaching arms forward to right"
0005746.png,"Hooded figure in dark blue robe, holding a scythe upside down behind back"
0005747.png,"Hooded figure in dark blue robe and white hood, holding a vertical scythe downward"
0005748.png,"rough sprite, Hooded figure in dark blue robe, leaning forward while raising a scythe overhead"
0005749.png,"clean sprite, Hooded figure in dark blue robe lunging forward while gripping an upright scythe"
0005750.png,"Hooded figure in dark blue robe and white hood, holding an upright scythe"
0005751.png,"Hooded figure in dark blue robe and white cowl, standing upright facing right"
0005752.png,"Hooded figure in dark blue robe and white cowl, standing in three-quarter view"
0005753.png,"Hooded figure in dark blue robe, carrying a scythe blade behind white hood"
0005754.png,Hooded figure in dark blue robe holding a tall upright scythe in front
0005755.png,"Hooded figure in dark blue robe, gripping the shaft of a vertical scythe"
0005756.png,"clean sprite, Hooded figure in dark blue robe, walking forward while holding an upright scythe"
0005757.png,"Hooded figure in dark blue robe and white hood, striding forward to the right"
0005758.png,"Slender hooded figure in dark blue robe and white cowl, viewed in profile"
0005759.png,"Hooded figure in dark blue robe, white hood, taking a step toward the right"
0005760.png,"Hooded figure in dark blue robe and white cowl, standing straight facing right"
0005761.png,"Hooded figure in dark blue robe, standing upright with hands clasped in front"
0005810.png,"clean sprite, Warrior in brown armor and red cape, thrusting a silver sword straight forward"
0005811.png,"Warrior swinging a blade, creating a large curved light-blue energy slash arc"
0005812.png,"clean sprite, Warrior in brown armor with red cape, raising sword over shoulder to strike"
0005813.png,"Warrior in metal helmet, red cape, and brown armor, thrusting a sword downwards"
0005814.png,"Warrior in brown armor and red cape, plunging downward while holding a sword"
0005815.png,"clean sprite, Warrior crouching in brown armor, unleashing light-blue shockwaves or sparks across ground"
0005816.png,"Warrior crouching with red cape and brown armor, holding a shield defensively forward"
0005817.png,"Warrior swinging upward, generating a fan-shaped light blue slash effect in the air"
0005818.png,"clean sprite, Warrior with red cape and helmet, holding a broadsword rested behind his head"
0005819.png,"Warrior crouching low in brown armor and red cape, thrusting a sword forward"
0005820.png,"clean sprite, Warrior standing upright in brown armor, raising a sword above his silver helmet"
0005821.png,"rough sprite, Warrior performing a downward slash, creating a curved light blue crescent trail"
0005822.png,"Warrior standing in profile, wearing brown armor, silver helmet, and flowing red cape"
0005823.png,"rough sprite, Foliage block of dense green leaves forming a square with jagged spiky edges"
0005824.png,"rough sprite, Foliage cluster of bright green leaves with dark green outlines and shaded spots"
0005825.png,Roof structure made of tan-brown stone with a yellow band and dark base
0005826.png,"Platform segment made of tan stone, featuring a raised ridge on the left"
0005827.png,Platform segment made of tan stone with a raised left edge and rounded right
0005828.png,Platform slab made of tan stone with a raised left lip and rounded corner
0005829.png,"rough sprite, Terrain block with a vibrant green grass top layer and dark brown soil below"
0005722.png,"rough sprite, Hooded figure seen from behind, white hood, dark blue robe, raising arms holding scythe"
0005723.png,"rough sprite, Hooded figure in white hood and dark blue robe, walking away diagonally to left"
0005724.png,"Hooded figure seen from behind, wearing white cowl and blue robe, holding tall scythe"
0005725.png,"Hooded figure in white hood and dark blue robe, walking away with a scythe"
0005726.png,"Hooded figure in white hood and dark blue robe, stepping left, carrying a scythe"
0005727.png,"Hooded figure viewed from behind, wearing white hood and dark blue robe with scythe"
0005728.png,"Hooded figure in white cowl and dark blue robe, striding diagonally to the left"
0005729.png,"Hooded figure in white hood and dark blue robe, viewed from behind leaning right"
0005730.png,"Hooded figure seen from behind, wearing white hood, blue robe, carrying a curved scythe"
0005731.png,"Hooded figure seen from behind, white hood, dark blue robe, hands raised to head"
0005732.png,"Slender hooded figure seen from behind, wearing white pointed hood and dark blue robe"
0005733.png,"Broad hooded figure seen from behind, white hood, dark blue robe, carrying a scythe"
0005734.png,"Broad hooded figure viewed from behind, white cowl, dark blue robe, and rightward scythe"
0005735.png,"rough sprite, Fragmented hooded figure in white hood and blue robe, dissolving into scattered black dots"
0005736.png,"Hooded figure in white cowl and dark blue robe, standing sideways holding a scythe"
0005737.png,Hooded figure in white hood
0005596.png,"Glowing energy orb, circular white core surrounded by cyan halo and dark blue border"
0005597.png,"Glowing teardrop energy burst, white center outlined in cyan and dark purple borders"
0005600.png,"rough sprite, Curved energy arc, glowing cyan and white hook shape with dark blue outline"
0005604.png,"rough sprite, Glowing energy dome, white center with cyan edges and open hollow bottom base"
0005606.png,"Vertical energy sparks, two glowing white dots connected by thin cyan and blue streaks"
0005609.png,"Glowing energy ball, white circle flanked by protruding cyan nodes and dark blue outline"
0005618.png,"Glowing energy blob, irregular white shape bordered by vibrant cyan and dark blue edges"
0005620.png,"Crescent energy wave, glowing cyan and white arc with surrounding dark blue sparks"
0005622.png,"Glowing energy sphere, tilted oval white center with cyan diagonal flares and dark border"
0005623.png,"rough sprite, Glowing celestial energy orb, white core crossed by diagonal cyan ring with corner spikes"
0005625.png,"Glowing energy burst, notched white center outlined in bright cyan and dark blue"
0005626.png,"Glowing curved energy wave, wide bowl shape with white center, cyan and blue borders"
0005627.png,"Glowing horseshoe energy arc, cyan and white curved band outlined in dark blue"
0005632.png,"rough sprite, Glowing jagged energy flame, white interior with cyan rim and dark blue bottom specks"
0005635.png,"Curved energy crescent, upward sweeping cyan and white arc with dark blue outer outline"
0005636.png,"rough sprite, Glowing circular energy swirl, white hollowed ring framed by cyan and dark blue edges"
0005638.png,"rough sprite, Glowing rounded energy blast, white core with side indent, cyan and dark blue border"
0005640.png,"rough sprite, Glowing energy explosion cloud, wide white mass with cyan fringed edges and corner specks"
